name,price,description,sustainability_features,product_features,product_affordances,rating_product,product_page_url,product_id,review_url,author,date,rating_customer,content,BERT_sentiment,GPT_sentiment
"Melitta Size 102 Aroma Zones Filterbags, Pack of 80",9.99,"Balanced Filter Coffee Taste
Aroma Zones allowing for the perfect release of flavours
Natural paper (unbleached)
Paper sourced from responsible source
Melitta Coffee experts since 1908","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Balanced Filter Coffee Taste"", ""Aroma Zones"", ""Flavours"", ""Natural paper"", ""Paper"", ""Responsible source"", ""Melitta Coffee experts""]","Product Affordances: [""Balanced"", ""Filter"", ""Release"", ""Natural"", ""Responsible"", ""Experts""]",4.6,https://www.amazon.com/Melitta-Size-Aroma-Zones-Filterbags/dp/B0007VJMM4/ref=sr_1_1?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-1&srs=24229290011,B0007VJMM4,https://www.amazon.com/product-reviews/B0007VJMM4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,David Jordan,"Reviewed in the United Kingdom on July 31, 2019",5,Good fit for one cup drip. Same size as number 2 filter.,1,1
"Melitta Size 102 Aroma Zones Filterbags, Pack of 80",9.99,"Balanced Filter Coffee Taste
Aroma Zones allowing for the perfect release of flavours
Natural paper (unbleached)
Paper sourced from responsible source
Melitta Coffee experts since 1908","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Balanced Filter Coffee Taste"", ""Aroma Zones"", ""Flavours"", ""Natural paper"", ""Paper"", ""Responsible source"", ""Melitta Coffee experts""]","Product Affordances: [""Balanced"", ""Filter"", ""Release"", ""Natural"", ""Responsible"", ""Experts""]",4.6,https://www.amazon.com/Melitta-Size-Aroma-Zones-Filterbags/dp/B0007VJMM4/ref=sr_1_1?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-1&srs=24229290011,B0007VJMM4,https://www.amazon.com/product-reviews/B0007VJMM4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,pip,"Reviewed in the United Kingdom on August 23, 2018",5,t hese are just perfect for my new melitta coffee machine and eco friendly.will stick with these.,2,2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Kimmy B,"Reviewed in the United Kingdom on April 2, 2024",1,"This must be a joke.  The SMALLEST filters I have every seen showed up at my door - the pack is the size of a pack of playing cards.  I started laughing outloud 0-I have bought the exact same filters with the same labelling online and they bring you the ones that fit in an actual coffee machine or carafe. These seem to be about 1/2 the size of a 1 cup personal drip, not even big enough for that.  Not worth returning, but BE WARNED PLEASE.",-2,-2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,David P. O'Sullivan,"Reviewed in the Netherlands on November 27, 2022",1,"I didn't see the size listed anywhere for these, I didn't even know that anyone made coffee filters this small. its like they were designed for mice",-1,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Filip Stojanovski,"Reviewed in Sweden on November 26, 2021",1,This product is not the same as showcased in the picture with the coffee machine. I have the exact same machine at home and they dont even reach half way to the top. Extremely small coffee filters.,-1,-2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,A. Barlow,"Reviewed in the United Kingdom on September 28, 2024",1,"These were tiny. Very annoyed about the waste of time and money. The size should be made far clearer. Even going back now, only the comments give any clue...and why would you read the reviews for a product you think you already know.",-2,-2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,pianopedals,"Reviewed in the United Kingdom on April 13, 2024",1,"LORT Count of the number times we had to rinse the filters with boiled water before any papery flavor and taste were gone. Usually with white paper filters it's only a couple of times.Unfortunately,  they've now added these aroma pur holes which let in cafestol & kahweol coffee oils.The whole point of choosing the paper filter method is to filter out this gunk these compounds. They might add extra flavor they might add a fraction of extra fiber for some people, but these harmful coffee oils Skyrocket your blood pressure and upset your insides. Stick with the bleached filters",-1,-2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Mrs P.,"Reviewed in the United Kingdom on July 1, 2024",1,Not what I thought i was ordering.These filters are a mini version of the normal size filters which i was expecting. No good for my machine.,-1,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,High expectations,"Reviewed in the United Kingdom on July 4, 2024",1,Unusable,-2,-2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,M A CANN,"Reviewed in the United Kingdom on June 3, 2024",1,Too small to be of any use.,-2,-2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,ladybird,"Reviewed in the United Kingdom on April 8, 2024",1,These are great if you have a doll house sized coffee machine but are too small for a normal sized one.  More expensive then the normal sized ones too. I had to re-order.,0,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,E R.,"Reviewed in the United Kingdom on April 2, 2024",1,It’s very small useless for my machine yet bought via buy again link on Amazon. Will not buy this product on Amazon again,-2,-2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Allan Bloom,"Reviewed in the United Kingdom on October 22, 2023",1,"Bought these as the 1x2 is no longer available and the photo showed someone using it in a drip filter. Fills basically half the ceramic drip, basically just enough for the coffee grinds. Genuinely don’t know what anyone could use these for",-2,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Brucie,"Reviewed in the United Kingdom on August 18, 2023",1,"According to Melitta's website this is the next size down from 1 x 4 , there being no 1 x 2 any more. Which is why elsewhere the prices for the 1 x 2 have increased.This thing belongs to a dolly's coffee set rather than used in a 1 x 2 filter holder.",-1,-1
